frequency,amplitude,phase
411082.08208200004,13360896851797518e-22,1.0094567670469856
412332.33233225,13362443072547798e-22,1.0061436522130622
413582.58258250006,13361633879922657e-22,1.0030966239730303
414832.83283275005,13358878502587906e-22,1.0000369791858958
416083.08308300003,13356566837361577e-22,0.997046182552265
417333.33333325,13358256091716138e-22,0.9939859763648449
418583.58358350006,13357350163267575e-22,0.990608246081852
419833.83383375005,13359726525143312e-22,0.9875010628374674
421084.08408400003,13362932113706365e-22,0.9843858443177118
422334.3343342501,13367654815131329e-22,0.9812941895220993
423584.58458450006,1337200069892989e-21,0.9782361975317815
424834.83483475004,13375694822290571e-22,0.9747544783819887
426085.085085,13380025549827743e-22,0.9714707637671095
427335.33533525007,1338739891626364e-21,0.9681976430224452
428585.58558550006,13391197752769807e-22,0.9650105489669519
429835.83583575004,13398180578084585e-22,0.9617071204933804
431086.086086,13408453239369e-19,0.9583755780708983
432336.33633625007,13417451233132598e-22,0.954704134865907
433586.58658650005,13422758104996236e-22,0.9516267587591771
434836.83683675004,13432465354605818e-22,0.9482343883032414
436087.087087,13438755430652536e-22,0.9448697167737619
437337.33733725006,13453546378587247e-22,0.941351494916531
438587.58758750005,1346083252297826e-21,0.9382822648807331
439837.83783775003,13471234875985623e-22,0.9349201613443984
441088.0880880001,13485205322809422e-22,0.9310948312608631
442338.33833825006,13502801456911711e-22,0.9277925821396376
443588.58858850005,1351825805136192e-21,0.923879485428582
444838.83883875003,13534316248182524e-22,0.9199940358676392
446089.0890890001,13548770240861596e-22,0.9162489871242493
447339.33933925006,13572186150612602e-22,0.9122092888632779
448589.58958950004,13583021782224116e-22,0.9076276899091338
449839.83983975,13603238724998292e-22,0.9029304117294286
451090.09009000007,13617090655979908e-22,0.8982330276975817
452340.34034025006,13628165162236138e-22,0.8927753423757402
453590.59059050004,1363075234183947e-21,0.8870010781369154
454840.84084075,1362865055090157e-21,0.8809922767921775
456091.09109100007,13611399615270654e-22,0.8752081122369625
457341.34134125005,13578348934919406e-22,0.8698252477296461
458591.59159150004,1353070467836277e-21,0.8657571878975637
459841.84184175,13487502664610747e-22,0.8633362749161749
461092.09209200006,13449446866307104e-22,0.8621174737861015
462342.34234225005,13420571074777041e-22,0.8622106973214716
463592.59259250003,13413592821785023e-22,0.8618759124206808
464842.8428427501,13417506364115592e-22,0.8614658364205698
466093.09309300006,13433388391664014e-22,0.8610437203475266
467343.34334325005,13455904144608256e-22,0.8603029613869417
468593.59359350003,13481185094736326e-22,0.8588396075525663
469843.8438437501,13508086736795473e-22,0.8571393202784094
471094.09409400006,13539136794861343e-22,0.855185912034728
472344.34434425004,1356452615241499e-21,0.8528737675973395
473594.5945945,13592575134916067e-22,0.8506405466810455
474844.84484475007,1362265775533446e-21,0.8480095808705606
476095.09509500006,13654171688808773e-22,0.8455734155938827
477345.34534525004,13681062072802544e-22,0.842763928049198
478595.5955955,13713935692429085e-22,0.8402350262276084
479845.84584575007,1374282529960862e-21,0.8373661098757949
481096.09609600005,1377447185626194e-21,0.8345452193937111
482346.34634625004,13802353773854883e-22,0.8315952858251763
483596.5965965001,13827698168745165e-22,0.8290591039489564
484846.84684675006,13859842552688185e-22,0.8257067367483648
486097.09709700005,1389154353832982e-21,0.8228767875046863
487347.34734725003,13916799647262415e-22,0.8202403724835324
488597.5975975001,13948505380813456e-22,0.8173501058892858
489847.84784775006,13985362899453286e-22,0.8142650943608598
491098.09809800005,14015845638520117e-22,0.811252731072887
492348.34834825003,14050311445641873e-22,0.8083856525988871
493598.5985985001,1408539770222205e-21,0.8049013893612014
494848.84884875006,14119332366857514e-22,0.8020029161651944
496099.09909900004,1415619139217039e-21,0.7990711521976117
497349.34934925,14192209413515542e-22,0.7959281780197861
498599.59959950007,14233107229894689e-22,0.7926816673563172
499849.84984975006,14269603781499902e-22,0.7894406028789485
501100.10010000004,1430703802019992e-21,0.7864129657776258
502350.3503502501,14342361488877657e-22,0.7832016407750402
503600.60060050007,14384658537529443e-22,0.7801025586135792
504850.85085075005,14421035146518596e-22,0.7767078050515722
506101.10110100004,1446203523389141e-21,0.7733955578512758
507351.3513512501,14499980605703876e-22,0.7702729241733075
508601.60160150006,14544662749269055e-22,0.7671394860536638
509851.85185175005,14582591430432476e-22,0.7640795780006986
511102.10210200003,14628584505077995e-22,0.7607123915941861
512352.3523522501,14671327254415933e-22,0.7578125256949171
513602.60260250006,14716063264086007e-22,0.7544196450278231
514852.85285275005,14758462479901784e-22,0.751252135326004
516103.10310300003,1480295419666969e-21,0.7482036684977605
517353.3533532501,1485293446187506e-21,0.7447927149871897
518603.60360350006,14899636530987618e-22,0.7416953677133221
519853.85385375004,14944900654941462e-22,0.7386252061962618
521104.104104,1499792765316203e-21,0.7350779798717368
522354.35435425007,15052251813644713e-22,0.7317914389431859
523604.60460450005,15105115905751202e-22,0.728536277107794
524854.85485475,151521942569389e-20,0.7254290431693787
526105.1051050001,1520663099020521e-21,0.7223312683576845
527355.3553552501,15265955685074612e-22,0.7190110143644468
528605.6056055,1531758053938231e-21,0.7155860400621388
529855.85585575,1536944914444362e-21,0.7123407580858192
531106.106106,15429298482506156e-22,0.7088591357752361
532356.35635625,15489169285248721e-22,0.7056147039413947
533606.6066065001,15548282771208363e-22,0.7027450442699265
534856.8568567501,15610319502957185e-22,0.6992400468394244
536107.1071070001,15674787946409034e-22,0.6956781274989008
537357.3573572501,15737745734188316e-22,0.6926996868109262
538607.6076075,15805173777673729e-22,0.6893644182128021
539857.85785775,15870255748251353e-22,0.68595894290289
541108.108108,15939200487653948e-22,0.6822116588291652
542358.3583582501,16006171136057545e-22,0.6791544770585428
543608.6086085001,16081583811349682e-22,0.6757250157372054
544858.8588587501,1615436116892785e-21,0.6721971576778375
546109.1091090001,16224256737404063e-22,0.6688590563029126
547359.35935925,1630068926211054e-21,0.6653003245813128
548609.6096095,16376323051272063e-22,0.6617007235157066
549859.85985975,16459976703912685e-22,0.6582969439779407
551110.11011,16535930389254742e-22,0.6545001608292742
552360.3603602501,16619006736396218e-22,0.6511650185408207
553610.6106105001,16698499432258934e-22,0.6477347947359566
554860.8608607501,16784204223832702e-22,0.6440578547217988
556111.1111110001,16870176627861364e-22,0.6406279079427675
557361.36136125,1695471283845718e-21,0.6373175361320705
558611.6116115,17046385846188128e-22,0.6336381753194847
559861.86186175,1713787470052508e-21,0.6299316612880885
561112.1121120001,17231755313448938e-22,0.6263085159994625
562362.3623622501,17329836731173597e-22,0.6228660178640989
563612.6126125001,17429470846384426e-22,0.6189145847407511
564862.8628627501,17530928132825097e-22,0.615060012298979
566113.113113,17632263452114184e-22,0.6111827880324119
567363.36336325,1773756462642038e-21,0.6074140557008151
568613.6136135,1784746360389245e-21,0.6034336137673401
569863.86386375,1795425766732426e-21,0.5994161738129812
571114.1141140001,18066385322393686e-22,0.5952222010144237
572364.3643642501,18180047362323136e-22,0.5912422007845131
573614.6146145001,1829892855112673e-21,0.5867168348378153
574864.8648647501,1841341179572068e-21,0.5824565137183468
576115.115115,18531318546963354e-22,0.5781905755617465
577365.36536525,18649876467084349e-22,0.5736059759769375
578615.6156155,1876179955610924e-21,0.5693731048627981
579865.86586575,18882194313216127e-22,0.5647485258208028
581116.1161160001,19008060594644884e-22,0.5601980896610599
582366.3663662501,1912141835290274e-21,0.5555507917170778
583616.6166165001,19243173936467734e-22,0.5509575954788639
584866.8668667501,19361897548366353e-22,0.5467546883621366
586117.117117,19480747052600815e-22,0.5426356667042126
587367.36736725,19601414758528125e-22,0.538580333866129
588617.6176175,1973057741285122e-21,0.5350778397403062
589867.8678677501,19855324767083647e-22,0.531469981042376
591118.1181180001,1999153318201661e-21,0.5278083812948916
592368.3683682501,20138306613510793e-22,0.5245187878274712
593618.6186185001,20284487365071844e-22,0.5211250441590639
594868.86886875,20439219336252262e-22,0.5179870853968311
596119.119119,20605623264375448e-22,0.5147413382081832
597369.36936925,20775672338034754e-22,0.5113718516064705
598619.6196195,20954165481785437e-22,0.5081257636823587
599869.8698697501,21136698217742117e-22,0.5046387675951444
601120.1201200001,2132919779006095e-21,0.5008743440668679
602370.3703702501,21527118975534674e-22,0.49737294060396187
603620.6206205001,217272805369203e-20,0.4936610990804789
604870.87087075,21938875202806024e-22,0.489778958157181
606121.121121,221525348867243e-20,0.48604978885400024
