"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.84826826827E+005, +9.36495372476E+000, +0.00000000000E+000
+3.86077077077E+005, +9.38962587030E+000, +0.00000000000E+000
+3.87327327327E+005, +9.41190093134E+000, +0.00000000000E+000
+3.88577577578E+005, +9.43551746870E+000, +0.00000000000E+000
+3.89827827828E+005, +9.45798152708E+000, +0.00000000000E+000
+3.91078078078E+005, +9.48190424235E+000, +0.00000000000E+000
+3.92328328328E+005, +9.50524020441E+000, +0.00000000000E+000
+3.93578578579E+005, +9.52804052120E+000, +0.00000000000E+000
+3.94828828829E+005, +9.55372302156E+000, +0.00000000000E+000
+3.96079079079E+005, +9.57385373609E+000, +0.00000000000E+000
+3.97329329329E+005, +9.59995838182E+000, +0.00000000000E+000
+3.98579579580E+005, +9.62564327772E+000, +0.00000000000E+000
+3.99829829830E+005, +9.64898338351E+000, +0.00000000000E+000
+4.01080080080E+005, +9.66962291315E+000, +0.00000000000E+000
+4.02330330330E+005, +9.69469511933E+000, +0.00000000000E+000
+4.03580580581E+005, +9.72030642972E+000, +0.00000000000E+000
+4.04830830831E+005, +9.74470453532E+000, +0.00000000000E+000
+4.06081081081E+005, +9.77143393916E+000, +0.00000000000E+000
+4.07331331331E+005, +9.79377671442E+000, +0.00000000000E+000
+4.08581581582E+005, +9.82181340262E+000, +0.00000000000E+000
+4.09831831832E+005, +9.84559217548E+000, +0.00000000000E+000
+4.11082082082E+005, +9.87107068480E+000, +0.00000000000E+000
+4.12332332332E+005, +9.89929244197E+000, +0.00000000000E+000
+4.13582582583E+005, +9.92546799340E+000, +0.00000000000E+000
+4.14832832833E+005, +9.95017293134E+000, +0.00000000000E+000
+4.16083083083E+005, +9.97477247982E+000, +0.00000000000E+000
+4.17333333333E+005, +1.00015251509E+001, +0.00000000000E+000
+4.18583583584E+005, +1.00273075789E+001, +0.00000000000E+000
+4.19833833834E+005, +1.00549945672E+001, +0.00000000000E+000
+4.21084084084E+005, +1.00826751483E+001, +0.00000000000E+000
+4.22334334334E+005, +1.01118029018E+001, +0.00000000000E+000
+4.23584584585E+005, +1.01404651708E+001, +0.00000000000E+000
+4.24834834835E+005, +1.01683244689E+001, +0.00000000000E+000
+4.26085085085E+005, +1.01966001010E+001, +0.00000000000E+000
+4.27335335335E+005, +1.02273081820E+001, +0.00000000000E+000
+4.28585585586E+005, +1.02552693768E+001, +0.00000000000E+000
+4.29835835836E+005, +1.02852403060E+001, +0.00000000000E+000
+4.31086086086E+005, +1.03171430170E+001, +0.00000000000E+000
+4.32336336336E+005, +1.03484311693E+001, +0.00000000000E+000
+4.33586586587E+005, +1.03763705343E+001, +0.00000000000E+000
+4.34836836837E+005, +1.04079669084E+001, +0.00000000000E+000
+4.36087087087E+005, +1.04376682761E+001, +0.00000000000E+000
+4.37337337337E+005, +1.04719672582E+001, +0.00000000000E+000
+4.38587587588E+005, +1.05011868403E+001, +0.00000000000E+000
+4.39837837838E+005, +1.05336180594E+001, +0.00000000000E+000
+4.41088088088E+005, +1.05673470474E+001, +0.00000000000E+000
+4.42338338338E+005, +1.06029142237E+001, +0.00000000000E+000
+4.43588588589E+005, +1.06371600366E+001, +0.00000000000E+000
+4.44838838839E+005, +1.06723834816E+001, +0.00000000000E+000
+4.46089089089E+005, +1.07063668700E+001, +0.00000000000E+000
+4.47339339339E+005, +1.07452750505E+001, +0.00000000000E+000
+4.48589589590E+005, +1.07763806459E+001, +0.00000000000E+000
+4.49839839840E+005, +1.08136466900E+001, +0.00000000000E+000
+4.51090090090E+005, +1.08471051919E+001, +0.00000000000E+000
