"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.39817817818E+005, -4.90530089353E+000, +0.00000000000E+000
+3.41068068068E+005, -4.87053544944E+000, +0.00000000000E+000
+3.42318318318E+005, -4.83441605162E+000, +0.00000000000E+000
+3.43568568569E+005, -4.80112270155E+000, +0.00000000000E+000
+3.44818818819E+005, -4.76904854583E+000, +0.00000000000E+000
+3.46069069069E+005, -4.73340488855E+000, +0.00000000000E+000
+3.47319319319E+005, -4.70217070672E+000, +0.00000000000E+000
+3.48569569570E+005, -4.66325725709E+000, +0.00000000000E+000
+3.49819819820E+005, -4.62985299174E+000, +0.00000000000E+000
+3.51070070070E+005, -4.55566005687E+000, +0.00000000000E+000
+3.52320320320E+005, -4.51783907772E+000, +0.00000000000E+000
+3.53570570571E+005, -4.48555694264E+000, +0.00000000000E+000
+3.54820820821E+005, -4.44884020844E+000, +0.00000000000E+000
+3.56071071071E+005, -4.41837732752E+000, +0.00000000000E+000
+3.57321321321E+005, -4.37577616695E+000, +0.00000000000E+000
+3.58571571572E+005, -4.34406599843E+000, +0.00000000000E+000
+3.59821821822E+005, -4.30592009464E+000, +0.00000000000E+000
+3.61072072072E+005, -4.26602549558E+000, +0.00000000000E+000
+3.62322322322E+005, -4.22693970590E+000, +0.00000000000E+000
+3.63572572573E+005, -4.19228123925E+000, +0.00000000000E+000
+3.64822822823E+005, -4.15169751197E+000, +0.00000000000E+000
+3.66073073073E+005, -4.11359124889E+000, +0.00000000000E+000
+3.67323323323E+005, -4.07310718540E+000, +0.00000000000E+000
+3.68573573574E+005, -4.03538532167E+000, +0.00000000000E+000
+3.69823823824E+005, -4.00073212358E+000, +0.00000000000E+000
+3.71074074074E+005, -3.96071769566E+000, +0.00000000000E+000
+3.72324324324E+005, -3.91554392704E+000, +0.00000000000E+000
+3.73574574575E+005, -3.87792890878E+000, +0.00000000000E+000
+3.74824824825E+005, -3.84156898173E+000, +0.00000000000E+000
+3.76075075075E+005, -3.79469517920E+000, +0.00000000000E+000
+3.77325325325E+005, -3.75331686329E+000, +0.00000000000E+000
+3.78575575576E+005, -3.71343798010E+000, +0.00000000000E+000
+3.79825825826E+005, -3.67150029669E+000, +0.00000000000E+000
+3.81076076076E+005, -3.62893099054E+000, +0.00000000000E+000
+3.82326326326E+005, -3.58860035361E+000, +0.00000000000E+000
+3.83576576577E+005, -3.54302758586E+000, +0.00000000000E+000
+3.84826826827E+005, -3.50296867907E+000, +0.00000000000E+000
+3.86077077077E+005, -3.45967361161E+000, +0.00000000000E+000
+3.87327327327E+005, -3.41406995558E+000, +0.00000000000E+000
