"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+2.13542542543E+005, -1.20604915175E+002, +0.00000000000E+000
+2.14792792793E+005, -1.20962465483E+002, +0.00000000000E+000
+2.16043043043E+005, -1.21392305751E+002, +0.00000000000E+000
+2.17293293293E+005, -1.21879843702E+002, +0.00000000000E+000
+2.18543543544E+005, -1.22171992371E+002, +0.00000000000E+000
+2.19793793794E+005, -1.22596047650E+002, +0.00000000000E+000
+2.21044044044E+005, -1.22980226041E+002, +0.00000000000E+000
+2.22294294294E+005, -1.23380077334E+002, +0.00000000000E+000
+2.23544544545E+005, -1.23767551246E+002, +0.00000000000E+000
+2.24794794795E+005, -1.24150779542E+002, +0.00000000000E+000
+2.26045045045E+005, -1.24571249239E+002, +0.00000000000E+000
+2.27295295295E+005, -1.24959250746E+002, +0.00000000000E+000
+2.28545545546E+005, -1.25299855373E+002, +0.00000000000E+000
+2.29795795796E+005, -1.25672856477E+002, +0.00000000000E+000
+2.31046046046E+005, -1.26098861015E+002, +0.00000000000E+000
+2.32296296296E+005, -1.26457075588E+002, +0.00000000000E+000
+2.33546546547E+005, -1.26857685056E+002, +0.00000000000E+000
+2.34796796797E+005, -1.27154386468E+002, +0.00000000000E+000
+2.36047047047E+005, -1.27535507258E+002, +0.00000000000E+000
+2.37297297297E+005, -1.27918472791E+002, +0.00000000000E+000
+2.38547547548E+005, -1.28297465276E+002, +0.00000000000E+000
+2.39797797798E+005, -1.28670218036E+002, +0.00000000000E+000
+2.41048048048E+005, -1.29036294939E+002, +0.00000000000E+000
+2.42298298298E+005, -1.29385398296E+002, +0.00000000000E+000
+2.43548548549E+005, -1.29759511596E+002, +0.00000000000E+000
+2.44798798799E+005, -1.30102856787E+002, +0.00000000000E+000
+2.46049049049E+005, -1.30463831738E+002, +0.00000000000E+000
+2.47299299299E+005, -1.30826976703E+002, +0.00000000000E+000
+2.48549549550E+005, -1.31245549688E+002, +0.00000000000E+000
+2.49799799800E+005, -1.31538665482E+002, +0.00000000000E+000
+2.51050050050E+005, -1.31885239845E+002, +0.00000000000E+000
+2.52300300300E+005, -1.32268661908E+002, +0.00000000000E+000
+2.53550550551E+005, -1.32629789140E+002, +0.00000000000E+000
+2.54800800801E+005, -1.33002039752E+002, +0.00000000000E+000
+2.56051051051E+005, -1.33383288403E+002, +0.00000000000E+000
+2.57301301301E+005, -1.33757637770E+002, +0.00000000000E+000
+2.58551551552E+005, -1.34114159461E+002, +0.00000000000E+000
+2.59801801802E+005, -1.34481945527E+002, +0.00000000000E+000
+2.61052052052E+005, -1.34857508809E+002, +0.00000000000E+000
+2.62302302302E+005, -1.35215845533E+002, +0.00000000000E+000
+2.63552552553E+005, -1.35639102057E+002, +0.00000000000E+000
+2.64802802803E+005, -1.35957862361E+002, +0.00000000000E+000
+2.66053053053E+005, -1.36314709256E+002, +0.00000000000E+000
+2.67303303303E+005, -1.36736853116E+002, +0.00000000000E+000
+2.68553553554E+005, -1.37113241578E+002, +0.00000000000E+000
+2.69803803804E+005, -1.37444068515E+002, +0.00000000000E+000
+2.71054054054E+005, -1.37902010251E+002, +0.00000000000E+000
+2.72304304304E+005, -1.38275716695E+002, +0.00000000000E+000
+2.73554554555E+005, -1.38690919205E+002, +0.00000000000E+000
+2.74804804805E+005, -1.39087705603E+002, +0.00000000000E+000
+2.76055055055E+005, -1.39489199155E+002, +0.00000000000E+000
+2.77305305305E+005, -1.39876603100E+002, +0.00000000000E+000
+2.78555555556E+005, -1.40362000387E+002, +0.00000000000E+000
+2.79805805806E+005, -1.40825865338E+002, +0.00000000000E+000
+2.81056056056E+005, -1.41223984323E+002, +0.00000000000E+000
+2.82306306306E+005, -1.41665410014E+002, +0.00000000000E+000
+2.83556556557E+005, -1.42129336189E+002, +0.00000000000E+000
+2.84806806807E+005, -1.42629324613E+002, +0.00000000000E+000
+2.86057057057E+005, -1.43080473032E+002, +0.00000000000E+000
+2.87307307307E+005, -1.43574795543E+002, +0.00000000000E+000
+2.88557557558E+005, -1.44103114670E+002, +0.00000000000E+000
+2.89807807808E+005, -1.44608138178E+002, +0.00000000000E+000
+2.91058058058E+005, -1.45115571320E+002, +0.00000000000E+000
+2.92308308308E+005, -1.45652391802E+002, +0.00000000000E+000
+2.93558558559E+005, -1.46238446555E+002, +0.00000000000E+000
+2.94808808809E+005, -1.46798600653E+002, +0.00000000000E+000
+2.96059059059E+005, -1.47344703633E+002, +0.00000000000E+000
+2.97309309309E+005, -1.47938274886E+002, +0.00000000000E+000
+2.98559559560E+005, -1.48537759563E+002, +0.00000000000E+000
+2.99809809810E+005, -1.49192735442E+002, +0.00000000000E+000
+3.01060060060E+005, -1.49796829922E+002, +0.00000000000E+000
+3.02310310310E+005, -1.50505352982E+002, +0.00000000000E+000
+3.03560560561E+005, -1.51120439894E+002, +0.00000000000E+000
+3.04810810811E+005, -1.51757142414E+002, +0.00000000000E+000
+3.06061061061E+005, -1.52580748949E+002, +0.00000000000E+000
+3.07311311311E+005, -1.53235668354E+002, +0.00000000000E+000
+3.08561561562E+005, -1.54019568696E+002, +0.00000000000E+000
+3.09811811812E+005, -1.54793732347E+002, +0.00000000000E+000
+3.11062062062E+005, -1.55642142764E+002, +0.00000000000E+000
+3.12312312312E+005, -1.56454223145E+002, +0.00000000000E+000
+3.13562562563E+005, -1.57353317766E+002, +0.00000000000E+000
+3.14812812813E+005, -1.58174785776E+002, +0.00000000000E+000
+3.16063063063E+005, -1.59096012044E+002, +0.00000000000E+000
+3.17313313313E+005, -1.60099502047E+002, +0.00000000000E+000
+3.18563563564E+005, -1.61092910645E+002, +0.00000000000E+000
+3.19813813814E+005, -1.62143547855E+002, +0.00000000000E+000
+3.21064064064E+005, -1.63157682579E+002, +0.00000000000E+000
+3.22314314314E+005, -1.64270825477E+002, +0.00000000000E+000
+3.23564564565E+005, -1.65375413844E+002, +0.00000000000E+000
+3.24814814815E+005, -1.66545114478E+002, +0.00000000000E+000
+3.26065065065E+005, -1.67774369943E+002, +0.00000000000E+000
+3.27315315315E+005, -1.69053435424E+002, +0.00000000000E+000
+3.28565565566E+005, -1.70399022420E+002, +0.00000000000E+000
+3.29815815816E+005, -1.71759053628E+002, +0.00000000000E+000
+3.31066066066E+005, -1.73147554449E+002, +0.00000000000E+000
+3.32316316316E+005, -1.74597774767E+002, +0.00000000000E+000
+3.33566566567E+005, -1.76062088459E+002, +0.00000000000E+000
+3.34816816817E+005, -1.77503487473E+002, +0.00000000000E+000
+3.36067067067E+005, -1.78984714519E+002, +0.00000000000E+000
+3.37317317317E+005, +1.79488418772E+002, +0.00000000000E+000
+3.38567567568E+005, +1.77949925032E+002, +0.00000000000E+000
+3.39817817818E+005, +1.76286773912E+002, +0.00000000000E+000
+3.41068068068E+005, +1.74596832193E+002, +0.00000000000E+000
+3.42318318318E+005, +1.72847723761E+002, +0.00000000000E+000
+3.43568568569E+005, +1.71008517374E+002, +0.00000000000E+000
+3.44818818819E+005, +1.69091205602E+002, +0.00000000000E+000
+3.46069069069E+005, +1.67120948241E+002, +0.00000000000E+000
+3.47319319319E+005, +1.65110847317E+002, +0.00000000000E+000
+3.48569569570E+005, +1.63007172273E+002, +0.00000000000E+000
+3.49819819820E+005, +1.60768532533E+002, +0.00000000000E+000
+3.51070070070E+005, +1.58486183730E+002, +0.00000000000E+000
+3.52320320320E+005, +1.56167488794E+002, +0.00000000000E+000
+3.53570570571E+005, +1.53677337518E+002, +0.00000000000E+000
+3.54820820821E+005, +1.51209141241E+002, +0.00000000000E+000
+3.56071071071E+005, +1.48592051717E+002, +0.00000000000E+000
+3.57321321321E+005, +1.46382274579E+002, +0.00000000000E+000
+3.58571571572E+005, +1.44242872142E+002, +0.00000000000E+000
+3.59821821822E+005, +1.41802518067E+002, +0.00000000000E+000
+3.61072072072E+005, +1.39144935945E+002, +0.00000000000E+000
+3.62322322322E+005, +1.36343853835E+002, +0.00000000000E+000
+3.63572572573E+005, +1.33388805465E+002, +0.00000000000E+000
+3.64822822823E+005, +1.30391253318E+002, +0.00000000000E+000
+3.66073073073E+005, +1.27360472734E+002, +0.00000000000E+000
+3.67323323323E+005, +1.24253617051E+002, +0.00000000000E+000
+3.68573573574E+005, +1.21140200891E+002, +0.00000000000E+000
+3.69823823824E+005, +1.17987650673E+002, +0.00000000000E+000
+3.71074074074E+005, +1.14881076825E+002, +0.00000000000E+000
+3.72324324324E+005, +1.11802793929E+002, +0.00000000000E+000
+3.73574574575E+005, +1.08742832073E+002, +0.00000000000E+000
+3.74824824825E+005, +1.05980195427E+002, +0.00000000000E+000
+3.76075075075E+005, +1.03366779671E+002, +0.00000000000E+000
+3.77325325325E+005, +1.00887646803E+002, +0.00000000000E+000
+3.78575575576E+005, +9.85036703611E+001, +0.00000000000E+000
+3.79825825826E+005, +9.61883947152E+001, +0.00000000000E+000
+3.81076076076E+005, +9.39693997818E+001, +0.00000000000E+000
+3.82326326326E+005, +9.18614363590E+001, +0.00000000000E+000
+3.83576576577E+005, +8.98064579158E+001, +0.00000000000E+000
+3.84826826827E+005, +8.78627640039E+001, +0.00000000000E+000
+3.86077077077E+005, +8.59564129444E+001, +0.00000000000E+000
+3.87327327327E+005, +8.41454285686E+001, +0.00000000000E+000
+3.88577577578E+005, +8.23874842553E+001, +0.00000000000E+000
+3.89827827828E+005, +8.07693218525E+001, +0.00000000000E+000
+3.91078078078E+005, +7.91352151772E+001, +0.00000000000E+000
+3.92328328328E+005, +7.75903385290E+001, +0.00000000000E+000
+3.93578578579E+005, +7.61125135840E+001, +0.00000000000E+000
+3.94828828829E+005, +7.47219666437E+001, +0.00000000000E+000
+3.96079079079E+005, +7.33355261272E+001, +0.00000000000E+000
+3.97329329329E+005, +7.20506230270E+001, +0.00000000000E+000
+3.98579579580E+005, +7.07540829429E+001, +0.00000000000E+000
+3.99829829830E+005, +6.95393906519E+001, +0.00000000000E+000
+4.01080080080E+005, +6.83275429550E+001, +0.00000000000E+000
+4.02330330330E+005, +6.71708296202E+001, +0.00000000000E+000
+4.03580580581E+005, +6.60482395322E+001, +0.00000000000E+000
+4.04830830831E+005, +6.49329316753E+001, +0.00000000000E+000
+4.06081081081E+005, +6.38966758371E+001, +0.00000000000E+000
+4.07331331331E+005, +6.28775711647E+001, +0.00000000000E+000
+4.08581581582E+005, +6.19105162544E+001, +0.00000000000E+000
+4.09831831832E+005, +6.09526882074E+001, +0.00000000000E+000
+4.11082082082E+005, +6.00509662430E+001, +0.00000000000E+000
+4.12332332332E+005, +5.91515972118E+001, +0.00000000000E+000
+4.13582582583E+005, +5.82693392435E+001, +0.00000000000E+000
+4.14832832833E+005, +5.74807957748E+001, +0.00000000000E+000
+4.16083083083E+005, +5.66589558633E+001, +0.00000000000E+000
+4.17333333333E+005, +5.58581142972E+001, +0.00000000000E+000
+4.18583583584E+005, +5.51117343192E+001, +0.00000000000E+000
+4.19833833834E+005, +5.43874920990E+001, +0.00000000000E+000
+4.21084084084E+005, +5.36961979655E+001, +0.00000000000E+000
+4.22334334334E+005, +5.29843360700E+001, +0.00000000000E+000
+4.23584584585E+005, +5.23064598946E+001, +0.00000000000E+000
+4.24834834835E+005, +5.16757187629E+001, +0.00000000000E+000
+4.26085085085E+005, +5.10139250898E+001, +0.00000000000E+000
+4.27335335335E+005, +5.04007314695E+001, +0.00000000000E+000
+4.28585585586E+005, +4.98213385216E+001, +0.00000000000E+000
+4.29835835836E+005, +4.92715518820E+001, +0.00000000000E+000
+4.31086086086E+005, +4.87067353962E+001, +0.00000000000E+000
+4.32336336336E+005, +4.81341733571E+001, +0.00000000000E+000
+4.33586586587E+005, +4.76220516198E+001, +0.00000000000E+000
+4.34836836837E+005, +4.71246335531E+001, +0.00000000000E+000
+4.36087087087E+005, +4.66220279078E+001, +0.00000000000E+000
+4.37337337337E+005, +4.61300393874E+001, +0.00000000000E+000
+4.38587587588E+005, +4.56382219992E+001, +0.00000000000E+000
+4.39837837838E+005, +4.51644961500E+001, +0.00000000000E+000
+4.41088088088E+005, +4.47474102273E+001, +0.00000000000E+000
+4.42338338338E+005, +4.43010649066E+001, +0.00000000000E+000
+4.43588588589E+005, +4.38770321380E+001, +0.00000000000E+000
+4.44838838839E+005, +4.34585370520E+001, +0.00000000000E+000
+4.46089089089E+005, +4.30252750591E+001, +0.00000000000E+000
+4.47339339339E+005, +4.26243895438E+001, +0.00000000000E+000
+4.48589589590E+005, +4.22412484562E+001, +0.00000000000E+000
+4.49839839840E+005, +4.18495764105E+001, +0.00000000000E+000
+4.51090090090E+005, +4.14643446368E+001, +0.00000000000E+000
+4.52340340340E+005, +4.10987456248E+001, +0.00000000000E+000
+4.53590590591E+005, +4.07304367602E+001, +0.00000000000E+000
+4.54840840841E+005, +4.03958648454E+001, +0.00000000000E+000
+4.56091091091E+005, +4.00876276905E+001, +0.00000000000E+000
+4.57341341341E+005, +3.96950982177E+001, +0.00000000000E+000
+4.58591591592E+005, +3.93993122512E+001, +0.00000000000E+000
+4.59841841842E+005, +3.90560658286E+001, +0.00000000000E+000
+4.61092092092E+005, +3.87290004452E+001, +0.00000000000E+000
+4.62342342342E+005, +3.84467818779E+001, +0.00000000000E+000
+4.63592592593E+005, +3.81366104172E+001, +0.00000000000E+000
+4.64842842843E+005, +3.78429342087E+001, +0.00000000000E+000
+4.66093093093E+005, +3.75441056411E+001, +0.00000000000E+000
+4.67343343343E+005, +3.72891349651E+001, +0.00000000000E+000
+4.68593593594E+005, +3.70087359338E+001, +0.00000000000E+000
+4.69843843844E+005, +3.66972999746E+001, +0.00000000000E+000
+4.71094094094E+005, +3.64375798175E+001, +0.00000000000E+000
+4.72344344344E+005, +3.61871300839E+001, +0.00000000000E+000
+4.73594594595E+005, +3.59431338037E+001, +0.00000000000E+000
+4.74844844845E+005, +3.56477119746E+001, +0.00000000000E+000
+4.76095095095E+005, +3.54205641560E+001, +0.00000000000E+000
+4.77345345345E+005, +3.51758340252E+001, +0.00000000000E+000
+4.78595595596E+005, +3.49326008465E+001, +0.00000000000E+000
+4.79845845846E+005, +3.47055792543E+001, +0.00000000000E+000
+4.81096096096E+005, +3.44610272769E+001, +0.00000000000E+000
+4.82346346346E+005, +3.42421890265E+001, +0.00000000000E+000
+4.83596596597E+005, +3.40239379356E+001, +0.00000000000E+000
+4.84846846847E+005, +3.38043931489E+001, +0.00000000000E+000
+4.86097097097E+005, +3.35987691153E+001, +0.00000000000E+000
+4.87347347347E+005, +3.34084615702E+001, +0.00000000000E+000
+4.88597597598E+005, +3.31816277937E+001, +0.00000000000E+000
+4.89847847848E+005, +3.29612046565E+001, +0.00000000000E+000
+4.91098098098E+005, +3.27741418072E+001, +0.00000000000E+000
+4.92348348348E+005, +3.25570742231E+001, +0.00000000000E+000
+4.93598598599E+005, +3.23612670932E+001, +0.00000000000E+000
+4.94848848849E+005, +3.21926342569E+001, +0.00000000000E+000
+4.96099099099E+005, +3.19928781172E+001, +0.00000000000E+000
+4.97349349349E+005, +3.18472880147E+001, +0.00000000000E+000
+4.98599599600E+005, +3.16814070253E+001, +0.00000000000E+000
+4.99849849850E+005, +3.14755053474E+001, +0.00000000000E+000
+5.01100100100E+005, +3.12983737026E+001, +0.00000000000E+000
+5.02350350350E+005, +3.11185784783E+001, +0.00000000000E+000
+5.03600600601E+005, +3.09446127437E+001, +0.00000000000E+000
+5.04850850851E+005, +3.07872541731E+001, +0.00000000000E+000
+5.06101101101E+005, +3.05795145690E+001, +0.00000000000E+000
+5.07351351351E+005, +3.04288598909E+001, +0.00000000000E+000
+5.08601601602E+005, +3.02462812061E+001, +0.00000000000E+000
+5.09851851852E+005, +3.00999771351E+001, +0.00000000000E+000
+5.11102102102E+005, +2.99260197808E+001, +0.00000000000E+000
+5.12352352352E+005, +2.97775263762E+001, +0.00000000000E+000
+5.13602602603E+005, +2.95973545238E+001, +0.00000000000E+000
+5.14852852853E+005, +2.94848164607E+001, +0.00000000000E+000
+5.16103103103E+005, +2.93125190607E+001, +0.00000000000E+000
+5.17353353353E+005, +2.91748552140E+001, +0.00000000000E+000
+5.18603603604E+005, +2.90094523898E+001, +0.00000000000E+000
+5.19853853854E+005, +2.88759454366E+001, +0.00000000000E+000
+5.21104104104E+005, +2.86718837406E+001, +0.00000000000E+000
+5.22354354354E+005, +2.85466165527E+001, +0.00000000000E+000
+5.23604604605E+005, +2.84101952909E+001, +0.00000000000E+000
