"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+3.04810810811E+005, +1.25986122484E+000, +0.00000000000E+000
+3.06061061061E+005, +1.25157026705E+000, +0.00000000000E+000
+3.07311311311E+005, +1.24316392378E+000, +0.00000000000E+000
+3.08561561562E+005, +1.24246741138E+000, +0.00000000000E+000
+3.09811811812E+005, +1.23232528074E+000, +0.00000000000E+000
+3.11062062062E+005, +1.22442127035E+000, +0.00000000000E+000
+3.12312312312E+005, +1.21603783181E+000, +0.00000000000E+000
+3.13562562563E+005, +1.21065719931E+000, +0.00000000000E+000
+3.14812812813E+005, +1.20085571628E+000, +0.00000000000E+000
+3.16063063063E+005, +1.19715143536E+000, +0.00000000000E+000
+3.17313313313E+005, +1.18692125342E+000, +0.00000000000E+000
+3.18563563564E+005, +1.17938181883E+000, +0.00000000000E+000
+3.19813813814E+005, +1.17299956281E+000, +0.00000000000E+000
+3.21064064064E+005, +1.16561376580E+000, +0.00000000000E+000
+3.22314314314E+005, +1.16093692236E+000, +0.00000000000E+000
+3.23564564565E+005, +1.15699774817E+000, +0.00000000000E+000
+3.24814814815E+005, +1.14597543242E+000, +0.00000000000E+000
+3.26065065065E+005, +1.13938604982E+000, +0.00000000000E+000
+3.27315315315E+005, +1.13193565281E+000, +0.00000000000E+000
+3.28565565566E+005, +1.12381433576E+000, +0.00000000000E+000
+3.29815815816E+005, +1.12349479486E+000, +0.00000000000E+000
+3.31066066066E+005, +1.11447405857E+000, +0.00000000000E+000
+3.32316316316E+005, +1.10633348258E+000, +0.00000000000E+000
+3.33566566567E+005, +1.10132959332E+000, +0.00000000000E+000
+3.34816816817E+005, +1.09105513101E+000, +0.00000000000E+000
+3.36067067067E+005, +1.08794908898E+000, +0.00000000000E+000
+3.37317317317E+005, +1.08047731675E+000, +0.00000000000E+000
+3.38567567568E+005, +1.07440485250E+000, +0.00000000000E+000
+3.39817817818E+005, +1.06631093034E+000, +0.00000000000E+000
+3.41068068068E+005, +1.05901646136E+000, +0.00000000000E+000
+3.42318318318E+005, +1.05701929272E+000, +0.00000000000E+000
+3.43568568569E+005, +1.04886523864E+000, +0.00000000000E+000
+3.44818818819E+005, +1.04030104044E+000, +0.00000000000E+000
+3.46069069069E+005, +1.03416251522E+000, +0.00000000000E+000
+3.47319319319E+005, +1.03211384874E+000, +0.00000000000E+000
+3.48569569570E+005, +1.02086227846E+000, +0.00000000000E+000
+3.49819819820E+005, +1.01184291429E+000, +0.00000000000E+000
+3.51070070070E+005, +1.00739389785E+000, +0.00000000000E+000
+3.52320320320E+005, +1.00436853401E+000, +0.00000000000E+000
+3.53570570571E+005, +1.00205700735E+000, +0.00000000000E+000
+3.54820820821E+005, +9.93677177315E-001, +0.00000000000E+000
+3.56071071071E+005, +9.86018470686E-001, +0.00000000000E+000
+3.57321321321E+005, +9.85610123908E-001, +0.00000000000E+000
+3.58571571572E+005, +9.76985834672E-001, +0.00000000000E+000
+3.59821821822E+005, +9.67449665338E-001, +0.00000000000E+000
+3.61072072072E+005, +9.64494536297E-001, +0.00000000000E+000
+3.62322322322E+005, +9.58400415411E-001, +0.00000000000E+000
+3.63572572573E+005, +9.49809064652E-001, +0.00000000000E+000
+3.64822822823E+005, +9.48882668935E-001, +0.00000000000E+000
+3.66073073073E+005, +9.39282997549E-001, +0.00000000000E+000
+3.67323323323E+005, +9.36207481082E-001, +0.00000000000E+000
+3.68573573574E+005, +9.30424543117E-001, +0.00000000000E+000
+3.69823823824E+005, +9.26587739267E-001, +0.00000000000E+000
+3.71074074074E+005, +9.18565608053E-001, +0.00000000000E+000
+3.72324324324E+005, +9.12306075290E-001, +0.00000000000E+000
+3.73574574575E+005, +9.08864208573E-001, +0.00000000000E+000
+3.74824824825E+005, +9.04152828619E-001, +0.00000000000E+000
+3.76075075075E+005, +8.94529660503E-001, +0.00000000000E+000
+3.77325325325E+005, +8.93253978682E-001, +0.00000000000E+000
+3.78575575576E+005, +8.86870470575E-001, +0.00000000000E+000
+3.79825825826E+005, +8.79730012563E-001, +0.00000000000E+000
+3.81076076076E+005, +8.74795947798E-001, +0.00000000000E+000
+3.82326326326E+005, +8.69642417442E-001, +0.00000000000E+000
+3.83576576577E+005, +8.65194039582E-001, +0.00000000000E+000
+3.84826826827E+005, +8.58080125566E-001, +0.00000000000E+000
+3.86077077077E+005, +8.53123939684E-001, +0.00000000000E+000
+3.87327327327E+005, +8.47763797903E-001, +0.00000000000E+000
+3.88577577578E+005, +8.43239082630E-001, +0.00000000000E+000
+3.89827827828E+005, +8.36483401248E-001, +0.00000000000E+000
+3.91078078078E+005, +8.35123909191E-001, +0.00000000000E+000
+3.92328328328E+005, +8.28809778831E-001, +0.00000000000E+000
+3.93578578579E+005, +8.26386956873E-001, +0.00000000000E+000
+3.94828828829E+005, +8.18296516319E-001, +0.00000000000E+000
+3.96079079079E+005, +8.14034660807E-001, +0.00000000000E+000
+3.97329329329E+005, +8.10400914435E-001, +0.00000000000E+000
+3.98579579580E+005, +8.04374459708E-001, +0.00000000000E+000
+3.99829829830E+005, +7.98473506602E-001, +0.00000000000E+000
+4.01080080080E+005, +7.93588921694E-001, +0.00000000000E+000
+4.02330330330E+005, +7.87707576790E-001, +0.00000000000E+000
+4.03580580581E+005, +7.82736246350E-001, +0.00000000000E+000
+4.04830830831E+005, +7.78614959508E-001, +0.00000000000E+000
+4.06081081081E+005, +7.74387648290E-001, +0.00000000000E+000
+4.07331331331E+005, +7.74079502452E-001, +0.00000000000E+000
+4.08581581582E+005, +7.66529054480E-001, +0.00000000000E+000
+4.09831831832E+005, +7.58867236611E-001, +0.00000000000E+000
+4.11082082082E+005, +7.54537007287E-001, +0.00000000000E+000
+4.12332332332E+005, +7.52801562313E-001, +0.00000000000E+000
+4.13582582583E+005, +7.41237341524E-001, +0.00000000000E+000
+4.14832832833E+005, +7.41783620636E-001, +0.00000000000E+000
+4.16083083083E+005, +7.34880719125E-001, +0.00000000000E+000
+4.17333333333E+005, +7.33454267104E-001, +0.00000000000E+000
+4.18583583584E+005, +7.29692578653E-001, +0.00000000000E+000
+4.19833833834E+005, +7.22968202730E-001, +0.00000000000E+000
+4.21084084084E+005, +7.14749826173E-001, +0.00000000000E+000
+4.22334334334E+005, +7.13182983673E-001, +0.00000000000E+000
+4.23584584585E+005, +7.07679255503E-001, +0.00000000000E+000
+4.24834834835E+005, +7.02803398236E-001, +0.00000000000E+000
+4.26085085085E+005, +6.95941272794E-001, +0.00000000000E+000
+4.27335335335E+005, +6.97526742300E-001, +0.00000000000E+000
+4.28585585586E+005, +6.86771518591E-001, +0.00000000000E+000
+4.29835835836E+005, +6.87309239050E-001, +0.00000000000E+000
+4.31086086086E+005, +6.80079622127E-001, +0.00000000000E+000
+4.32336336336E+005, +6.79425201495E-001, +0.00000000000E+000
+4.33586586587E+005, +6.72804702385E-001, +0.00000000000E+000
+4.34836836837E+005, +6.65937836055E-001, +0.00000000000E+000
+4.36087087087E+005, +6.65132442142E-001, +0.00000000000E+000
+4.37337337337E+005, +6.55267856952E-001, +0.00000000000E+000
+4.38587587588E+005, +6.61289696358E-001, +0.00000000000E+000
+4.39837837838E+005, +6.48072087276E-001, +0.00000000000E+000
+4.41088088088E+005, +6.45937494307E-001, +0.00000000000E+000
+4.42338338338E+005, +6.38416953854E-001, +0.00000000000E+000
+4.43588588589E+005, +6.36065572224E-001, +0.00000000000E+000
+4.44838838839E+005, +6.34308894577E-001, +0.00000000000E+000
+4.46089089089E+005, +6.28475460644E-001, +0.00000000000E+000
+4.47339339339E+005, +6.25207412504E-001, +0.00000000000E+000
+4.48589589590E+005, +6.21499551998E-001, +0.00000000000E+000
+4.49839839840E+005, +6.19215521894E-001, +0.00000000000E+000
+4.51090090090E+005, +6.11798988671E-001, +0.00000000000E+000
+4.52340340340E+005, +6.08406435523E-001, +0.00000000000E+000
+4.53590590591E+005, +6.03412651201E-001, +0.00000000000E+000
+4.54840840841E+005, +5.98170984187E-001, +0.00000000000E+000
+4.56091091091E+005, +5.94351201210E-001, +0.00000000000E+000
+4.57341341341E+005, +5.91430376170E-001, +0.00000000000E+000
+4.58591591592E+005, +5.87217226355E-001, +0.00000000000E+000
+4.59841841842E+005, +5.84540721757E-001, +0.00000000000E+000
+4.61092092092E+005, +5.76469421576E-001, +0.00000000000E+000
+4.62342342342E+005, +5.71360275448E-001, +0.00000000000E+000
+4.63592592593E+005, +5.69126348308E-001, +0.00000000000E+000
+4.64842842843E+005, +5.67135958394E-001, +0.00000000000E+000
+4.66093093093E+005, +5.65250625844E-001, +0.00000000000E+000
+4.67343343343E+005, +5.58718479922E-001, +0.00000000000E+000
+4.68593593594E+005, +5.52091442566E-001, +0.00000000000E+000
+4.69843843844E+005, +5.52692602335E-001, +0.00000000000E+000
+4.71094094094E+005, +5.47301268364E-001, +0.00000000000E+000
+4.72344344344E+005, +5.41888672251E-001, +0.00000000000E+000
