"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.26085085085E+005, -8.86062764661E-001, +0.00000000000E+000
+4.27335335335E+005, -8.85589379431E-001, +0.00000000000E+000
+4.28585585586E+005, -8.85467670532E-001, +0.00000000000E+000
+4.29835835836E+005, -8.85326002238E-001, +0.00000000000E+000
+4.31086086086E+005, -8.85308097928E-001, +0.00000000000E+000
+4.32336336336E+005, -8.85001467078E-001, +0.00000000000E+000
+4.33586586587E+005, -8.85578875861E-001, +0.00000000000E+000
+4.34836836837E+005, -8.85271598000E-001, +0.00000000000E+000
+4.36087087087E+005, -8.84574639041E-001, +0.00000000000E+000
+4.37337337337E+005, -8.84696843077E-001, +0.00000000000E+000
+4.38587587588E+005, -8.84975676496E-001, +0.00000000000E+000
+4.39837837838E+005, -8.83979225364E-001, +0.00000000000E+000
+4.41088088088E+005, -8.83908175841E-001, +0.00000000000E+000
+4.42338338338E+005, -8.84252424841E-001, +0.00000000000E+000
+4.43588588589E+005, -8.84459286143E-001, +0.00000000000E+000
+4.44838838839E+005, -8.83994257639E-001, +0.00000000000E+000
+4.46089089089E+005, -8.83660078070E-001, +0.00000000000E+000
+4.47339339339E+005, -8.84060309434E-001, +0.00000000000E+000
+4.48589589590E+005, -8.84128478119E-001, +0.00000000000E+000
+4.49839839840E+005, -8.83955386998E-001, +0.00000000000E+000
+4.51090090090E+005, -8.83444476581E-001, +0.00000000000E+000
+4.52340340340E+005, -8.83566436080E-001, +0.00000000000E+000
+4.53590590591E+005, -8.82620884816E-001, +0.00000000000E+000
+4.54840840841E+005, -8.82645012381E-001, +0.00000000000E+000
+4.56091091091E+005, -8.83474773135E-001, +0.00000000000E+000
+4.57341341341E+005, -8.82915671376E-001, +0.00000000000E+000
+4.58591591592E+005, -8.82658911412E-001, +0.00000000000E+000
+4.59841841842E+005, -8.82688204328E-001, +0.00000000000E+000
+4.61092092092E+005, -8.82704557990E-001, +0.00000000000E+000
+4.62342342342E+005, -8.81749340991E-001, +0.00000000000E+000
+4.63592592593E+005, -8.82627547657E-001, +0.00000000000E+000
+4.64842842843E+005, -8.81667407696E-001, +0.00000000000E+000
+4.66093093093E+005, -8.81483871475E-001, +0.00000000000E+000
+4.67343343343E+005, -8.81937320930E-001, +0.00000000000E+000
+4.68593593594E+005, -8.81511288866E-001, +0.00000000000E+000
+4.69843843844E+005, -8.81724728987E-001, +0.00000000000E+000
+4.71094094094E+005, -8.81665150543E-001, +0.00000000000E+000
+4.72344344344E+005, -8.81264044335E-001, +0.00000000000E+000
+4.73594594595E+005, -8.81518273221E-001, +0.00000000000E+000
+4.74844844845E+005, -8.80819829639E-001, +0.00000000000E+000
+4.76095095095E+005, -8.80937852990E-001, +0.00000000000E+000
+4.77345345345E+005, -8.80462893145E-001, +0.00000000000E+000
+4.78595595596E+005, -8.80907698439E-001, +0.00000000000E+000
+4.79845845846E+005, -8.80366882085E-001, +0.00000000000E+000
+4.81096096096E+005, -8.80732245778E-001, +0.00000000000E+000
+4.82346346346E+005, -8.77642638354E-001, +0.00000000000E+000
+4.83596596597E+005, -8.77154676858E-001, +0.00000000000E+000
+4.84846846847E+005, -8.76679950033E-001, +0.00000000000E+000
+4.86097097097E+005, -8.76801092771E-001, +0.00000000000E+000
+4.87347347347E+005, -8.76408740081E-001, +0.00000000000E+000
+4.88597597598E+005, -8.76680861404E-001, +0.00000000000E+000
+4.89847847848E+005, -8.76722591433E-001, +0.00000000000E+000
+4.91098098098E+005, -8.76104665071E-001, +0.00000000000E+000
+4.92348348348E+005, -8.76340783349E-001, +0.00000000000E+000
+4.93598598599E+005, -8.75820696959E-001, +0.00000000000E+000
+4.94848848849E+005, -8.76098123015E-001, +0.00000000000E+000
+4.96099099099E+005, -8.75972000202E-001, +0.00000000000E+000
+4.97349349349E+005, -8.75662343193E-001, +0.00000000000E+000
+4.98599599600E+005, -8.76004388035E-001, +0.00000000000E+000
+4.99849849850E+005, -8.75257294833E-001, +0.00000000000E+000
+5.01100100100E+005, -8.75483914305E-001, +0.00000000000E+000
+5.02350350350E+005, -8.75112863664E-001, +0.00000000000E+000
+5.03600600601E+005, -8.75267114848E-001, +0.00000000000E+000
+5.04850850851E+005, -8.74708919744E-001, +0.00000000000E+000
+5.06101101101E+005, -8.75274787088E-001, +0.00000000000E+000
+5.07351351351E+005, -8.74438905917E-001, +0.00000000000E+000
+5.08601601602E+005, -8.74920662325E-001, +0.00000000000E+000
+5.09851851852E+005, -8.74516180236E-001, +0.00000000000E+000
+5.11102102102E+005, -8.74772558309E-001, +0.00000000000E+000
+5.12352352352E+005, -8.75107362834E-001, +0.00000000000E+000
+5.13602602603E+005, -8.73881106947E-001, +0.00000000000E+000
+5.14852852853E+005, -8.73594555076E-001, +0.00000000000E+000
+5.16103103103E+005, -8.74203950915E-001, +0.00000000000E+000
+5.17353353353E+005, -8.73952445922E-001, +0.00000000000E+000
+5.18603603604E+005, -8.73814385084E-001, +0.00000000000E+000
+5.19853853854E+005, -8.73687655548E-001, +0.00000000000E+000
+5.21104104104E+005, -8.76456546251E-001, +0.00000000000E+000
+5.22354354354E+005, -8.76611796542E-001, +0.00000000000E+000
